id_compte,numero_compte,type_compte,produit_bancaire,statut_compte,date_ouverture
4723,237-01-576105691,Professionnel,Crédit scolaire,Actif,2023-07-27
4724,237-01-576134782,Épargne,Épargne projet,Actif,2019-08-28
4725,237-01-576260381,Professionnel,Crédit scolaire,Actif,2025-08-31
4726,237-01-576274300,Professionnel,Compte professionnel,Actif,2018-02-21
4727,237-01-576289269,Tontine,Compte tontine,Actif,2024-05-14
4728,237-01-576388962,Épargne,Épargne classique,Clôturé,2025-09-28
4729,237-01-576500804,Commerçant,Compte commerçant,Actif,2025-06-15
4730,237-01-576694075,Épargne,Épargne jeune,Actif,2022-10-01
4731,237-01-576840349,Épargne,Épargne classique,Actif,2024-01-18
4732,237-01-577015426,Épargne,Épargne jeune,Actif,2025-11-17
4733,237-01-577160831,Professionnel,Crédit commercial,Actif,2024-01-09
4734,237-01-577229266,Professionnel,Crédit commercial,Actif,2026-05-29
4735,237-01-577251882,Commerçant,Compte commerçant,Actif,2022-09-25
4736,237-01-577484962,Épargne,Épargne projet,Bloqué,2022-02-25
4737,237-01-577692606,Professionnel,Crédit scolaire,Actif,2026-02-09
4738,237-01-577760801,Professionnel,Compte professionnel,Actif,2021-07-16
4739,237-01-577779392,Professionnel,Compte professionnel,Clôturé,2024-09-05
4740,237-01-577864560,Courant,Compte salaire,Actif,2023-04-13
4741,237-01-577961943,Commerçant,Compte commerçant,Actif,2022-03-26
4742,237-01-578000194,Épargne,Épargne projet,Actif,2021-12-05
4743,237-01-578055035,Épargne,Épargne classique,Actif,2017-09-18
4744,237-01-578126746,Professionnel,Crédit commercial,Actif,2020-08-01
4745,237-01-578201758,Professionnel,Crédit commercial,Actif,2024-03-26
4746,237-01-578251050,Épargne,Épargne classique,Actif,2024-03-10
4747,237-01-578325486,Courant,Compte courant,Actif,2020-11-10
4748,237-01-578513116,Courant,Compte salaire,Actif,2025-09-16
4749,237-01-578531564,Tontine,Compte tontine,Clôturé,2020-12-11
4750,237-01-578548286,Professionnel,Crédit commercial,Actif,2026-05-13
4751,237-01-578622663,Professionnel,Crédit commercial,Actif,2023-05-11
4752,237-01-578635792,Professionnel,Crédit scolaire,Actif,2022-07-22
4753,237-01-578803444,Courant,Compte salaire,Actif,2023-01-07
4754,237-01-579208367,Commerçant,Compte commerçant,Actif,2023-12-14
4755,237-01-579232179,Courant,Compte salaire,Actif,2019-12-19
4756,237-01-579405179,Professionnel,Compte professionnel,Actif,2023-12-31
4757,237-01-579572008,Épargne,Épargne jeune,Actif,2025-02-04
4758,237-01-579669658,Épargne,Épargne jeune,Dormant,2023-09-16
4759,237-01-579681186,Association,Compte association,Actif,2023-08-26
4760,237-01-579726123,Association,Compte association,Bloqué,2024-08-02
4761,237-01-579800125,Professionnel,Crédit scolaire,Actif,2020-06-29
4762,237-01-580002795,Commerçant,Compte commerçant,Actif,2020-10-31
4763,237-01-580089218,Professionnel,Crédit scolaire,Actif,2023-06-12
4764,237-01-580176398,Association,Compte association,Actif,2021-07-23
4765,237-01-580247013,Professionnel,Crédit commercial,Actif,2017-08-11
4766,237-01-580272627,Épargne,Épargne projet,Actif,2019-08-13
4767,237-01-580277021,Professionnel,Crédit scolaire,Actif,2021-08-02
4768,237-01-580338414,Professionnel,Compte professionnel,Actif,2023-02-05
4769,237-01-580406361,Professionnel,Crédit scolaire,Actif,2024-10-21
4770,237-01-580429508,Courant,Compte salaire,Actif,2021-10-15
4771,237-01-580448014,Courant,Compte courant,Clôturé,2024-12-16
4772,237-01-580460230,Professionnel,Crédit commercial,Actif,2021-02-25
4773,237-01-580605318,Courant,Compte salaire,Actif,2021-06-12
4774,237-01-580696800,Courant,Compte salaire,Actif,2017-11-28
4775,237-01-581165698,Tontine,Compte tontine,Actif,2024-09-22
4776,237-01-581210921,Commerçant,Compte commerçant,Actif,2023-07-06
4777,237-01-581235427,Épargne,Épargne projet,Actif,2024-06-09
4778,237-01-581335246,Professionnel,Crédit scolaire,Actif,2021-10-08
4779,237-01-581421997,Épargne,Épargne jeune,Actif,2023-09-02
4780,237-01-581562773,Professionnel,Crédit scolaire,Actif,2022-10-29
4781,237-01-581575440,Courant,Compte salaire,Actif,2021-11-28
4782,237-01-581687637,Épargne,Épargne projet,Actif,2024-03-08
4783,237-01-581849537,Professionnel,Crédit commercial,Dormant,2017-04-03
4784,237-01-582199293,Épargne,Épargne classique,Clôturé,2019-08-15
4785,237-01-582353202,Épargne,Épargne jeune,Actif,2021-02-17
4786,237-01-582355950,Épargne,Épargne projet,Actif,2026-01-12
4787,237-01-582440314,Épargne,Épargne jeune,Actif,2017-12-18
4788,237-01-582587813,Tontine,Compte tontine,Dormant,2025-11-19
4789,237-01-582668000,Épargne,Épargne projet,Actif,2026-05-04
4790,237-01-582681408,Épargne,Épargne jeune,Actif,2022-01-29
4791,237-01-582765481,Épargne,Épargne projet,Bloqué,2018-05-04
4792,237-01-582921788,Épargne,Épargne projet,Actif,2018-07-06
4793,237-01-582964660,Courant,Compte courant,Actif,2025-01-17
4794,237-01-583024960,Commerçant,Compte commerçant,Actif,2022-10-23
4795,237-01-583357692,Épargne,Épargne jeune,Actif,2019-09-27
4796,237-01-583509224,Épargne,Épargne classique,Actif,2021-09-03
4797,237-01-583538642,Épargne,Épargne classique,Actif,2021-11-18
4798,237-01-583609288,Courant,Compte salaire,Dormant,2025-07-15
4799,237-01-584139665,Commerçant,Compte commerçant,Actif,2020-06-11
4800,237-01-584526917,Courant,Compte salaire,Bloqué,2025-06-14
4801,237-01-584579848,Professionnel,Compte professionnel,Actif,2019-05-25
4802,237-01-584730394,Professionnel,Compte professionnel,Actif,2021-12-08
4803,237-01-584853317,Courant,Compte courant,Actif,2026-06-10
4804,237-01-584880325,Professionnel,Crédit commercial,Actif,2022-02-18
4805,237-01-584889525,Épargne,Épargne projet,Actif,2018-03-01
4806,237-01-585042378,Association,Compte association,Actif,2024-07-03
4807,237-01-585097124,Professionnel,Compte professionnel,Actif,2019-08-13
4808,237-01-585136252,Épargne,Épargne jeune,Actif,2024-12-24
4809,237-01-585164429,Courant,Compte courant,Actif,2022-02-23
4810,237-01-585177408,Épargne,Épargne classique,Actif,2021-02-23
4811,237-01-585202819,Association,Compte association,Actif,2020-10-29
4812,237-01-585238340,Professionnel,Crédit scolaire,Actif,2025-03-27
4813,237-01-585406459,Épargne,Épargne classique,Actif,2019-09-19
4814,237-01-585634052,Épargne,Épargne jeune,Actif,2022-01-03
4815,237-01-585667166,Épargne,Épargne classique,Actif,2023-07-04
4816,237-01-585673954,Tontine,Compte tontine,Actif,2019-09-11
4817,237-01-585806244,Courant,Compte courant,Actif,2025-03-24
4818,237-01-585897849,Épargne,Épargne projet,Actif,2021-01-21
4819,237-01-586124192,Épargne,Épargne jeune,Actif,2017-12-04
4820,237-01-586154106,Association,Compte association,Actif,2023-01-07
4821,237-01-586157068,Épargne,Épargne projet,Actif,2023-02-06
4822,237-01-586175251,Courant,Compte salaire,Actif,2021-01-03
4823,237-01-586213933,Épargne,Épargne classique,Actif,2019-05-20
4824,237-01-586335592,Épargne,Épargne projet,Actif,2021-04-10
4825,237-01-586390231,Professionnel,Crédit commercial,Actif,2019-11-07
4826,237-01-586400835,Professionnel,Crédit scolaire,Dormant,2018-05-08
4827,237-01-586469949,Courant,Compte salaire,Actif,2017-05-15
4828,237-01-586497467,Professionnel,Compte professionnel,Dormant,2018-05-05
4829,237-01-586579362,Courant,Compte salaire,Clôturé,2018-04-13
4830,237-01-587039704,Épargne,Épargne classique,Actif,2017-12-15
4831,237-01-587147082,Commerçant,Compte commerçant,Actif,2024-02-12
4832,237-01-587354657,Courant,Compte salaire,Dormant,2019-10-08
4833,237-01-587439765,Commerçant,Compte commerçant,Actif,2026-06-19
4834,237-01-587597172,Professionnel,Crédit commercial,Actif,2018-03-09
4835,237-01-587644786,Professionnel,Crédit scolaire,Actif,2025-05-16
4836,237-01-587736289,Commerçant,Compte commerçant,Actif,2026-03-20
4837,237-01-587828663,Épargne,Épargne projet,Actif,2025-06-13
4838,237-01-587914082,Tontine,Compte tontine,Actif,2019-09-20
4839,237-01-587972555,Courant,Compte courant,Actif,2026-03-18
4840,237-01-588002990,Courant,Compte courant,Bloqué,2017-07-13
4841,237-01-588038033,Courant,Compte salaire,Actif,2021-02-19
4842,237-01-588520807,Professionnel,Compte professionnel,Actif,2017-10-16
4843,237-01-588529521,Épargne,Épargne classique,Actif,2024-10-09
4844,237-01-588700787,Association,Compte association,Actif,2018-06-07
4845,237-01-588843156,Professionnel,Crédit commercial,Actif,2020-04-29
4846,237-01-588886761,Professionnel,Crédit scolaire,Actif,2023-10-11
4847,237-01-588898434,Épargne,Épargne jeune,Bloqué,2020-12-13
4848,237-01-589089499,Épargne,Épargne jeune,Actif,2025-01-11
4849,237-01-589120317,Courant,Compte courant,Actif,2018-05-22
4850,237-01-589156459,Épargne,Épargne projet,Actif,2023-06-01
4851,237-01-589176623,Professionnel,Compte professionnel,Actif,2019-02-14
4852,237-01-589456543,Professionnel,Crédit commercial,Actif,2017-06-23
4853,237-01-589464652,Professionnel,Crédit commercial,Actif,2021-08-30
4854,237-01-589606020,Épargne,Épargne jeune,Actif,2018-04-05
4855,237-01-589663333,Épargne,Épargne classique,Actif,2017-08-07
4856,237-01-589737217,Épargne,Épargne classique,Actif,2021-03-18
4857,237-01-589840331,Professionnel,Crédit scolaire,Actif,2018-09-20
4858,237-01-590027923,Association,Compte association,Actif,2023-02-05
4859,237-01-590042131,Association,Compte association,Actif,2018-12-21
4860,237-01-590229561,Épargne,Épargne projet,Actif,2022-07-16
4861,237-01-590278850,Courant,Compte courant,Actif,2025-02-22
4862,237-01-590391223,Professionnel,Crédit commercial,Actif,2017-05-23
4863,237-01-590478727,Commerçant,Compte commerçant,Actif,2020-01-21
4864,237-01-590534140,Courant,Compte courant,Actif,2020-07-07
4865,237-01-590547986,Courant,Compte courant,Actif,2023-05-10
4866,237-01-590698164,Courant,Compte salaire,Actif,2019-03-24
4867,237-01-590734622,Courant,Compte courant,Actif,2019-04-12
4868,237-01-590767943,Courant,Compte courant,Actif,2022-12-10
4869,237-01-590788381,Professionnel,Crédit commercial,Actif,2025-05-05
4870,237-01-590790113,Courant,Compte salaire,Actif,2021-09-12
4871,237-01-590902443,Tontine,Compte tontine,Actif,2019-09-23
4872,237-01-590908177,Courant,Compte courant,Actif,2019-12-18
4873,237-01-590923650,Courant,Compte courant,Actif,2019-12-09
4874,237-01-590926739,Épargne,Épargne projet,Actif,2022-10-27
4875,237-01-590946862,Courant,Compte salaire,Actif,2024-12-24
4876,237-01-590953058,Tontine,Compte tontine,Actif,2022-03-09
4877,237-01-590992366,Épargne,Épargne projet,Dormant,2017-12-02
4878,237-01-591110062,Professionnel,Crédit scolaire,Actif,2025-04-09
4879,237-01-591148391,Épargne,Épargne jeune,Actif,2023-08-13
4880,237-01-591269892,Professionnel,Crédit commercial,Bloqué,2021-06-02
4881,237-01-591322484,Courant,Compte salaire,Bloqué,2017-01-10
4882,237-01-591374777,Commerçant,Compte commerçant,Actif,2021-03-17
4883,237-01-591412241,Épargne,Épargne projet,Dormant,2024-12-27
4884,237-01-591623217,Épargne,Épargne jeune,Actif,2019-10-26
4885,237-01-591759699,Professionnel,Compte professionnel,Actif,2018-07-31
4886,237-01-591888487,Professionnel,Compte professionnel,Actif,2021-01-14
4887,237-01-591916096,Association,Compte association,Actif,2020-11-28
4888,237-01-591936906,Courant,Compte salaire,Actif,2024-01-29
4889,237-01-592229881,Professionnel,Crédit scolaire,Actif,2022-03-26
4890,237-01-592562922,Épargne,Épargne projet,Actif,2026-03-29
4891,237-01-592608845,Courant,Compte courant,Actif,2019-02-24
4892,237-01-592719992,Courant,Compte salaire,Actif,2021-07-11
4893,237-01-592734575,Professionnel,Crédit scolaire,Actif,2026-05-31
4894,237-01-592881595,Commerçant,Compte commerçant,Actif,2024-03-31
4895,237-01-593095514,Courant,Compte courant,Actif,2020-09-04
4896,237-01-593268059,Courant,Compte courant,Bloqué,2018-02-27
4897,237-01-593639122,Professionnel,Crédit commercial,Actif,2022-09-10
4898,237-01-593791390,Professionnel,Crédit commercial,Actif,2019-08-17
4899,237-01-593795203,Association,Compte association,Actif,2023-09-01
4900,237-01-593874132,Épargne,Épargne classique,Actif,2022-10-12
4901,237-01-593967944,Professionnel,Crédit scolaire,Actif,2026-02-03
4902,237-01-594225537,Association,Compte association,Actif,2017-06-28
4903,237-01-594252806,Professionnel,Crédit commercial,Actif,2020-08-14
4904,237-01-594280642,Tontine,Compte tontine,Actif,2026-01-23
4905,237-01-594525947,Courant,Compte courant,Actif,2024-06-17
4906,237-01-594563750,Épargne,Épargne projet,Actif,2025-05-04
4907,237-01-594647860,Courant,Compte salaire,Actif,2021-12-10
4908,237-01-594675991,Association,Compte association,Actif,2019-05-02
4909,237-01-594713490,Professionnel,Crédit commercial,Actif,2026-01-19
4910,237-01-594739308,Association,Compte association,Actif,2020-10-15
4911,237-01-594927935,Association,Compte association,Clôturé,2021-10-04
4912,237-01-595312566,Association,Compte association,Actif,2022-10-14
4913,237-01-595511524,Épargne,Épargne jeune,Actif,2025-06-12
4914,237-01-595743963,Épargne,Épargne classique,Actif,2019-11-13
4915,237-01-595771544,Professionnel,Crédit scolaire,Actif,2017-08-22
4916,237-01-595922733,Tontine,Compte tontine,Actif,2017-06-09
4917,237-01-595966579,Épargne,Épargne projet,Actif,2022-07-12
4918,237-01-596191676,Tontine,Compte tontine,Dormant,2024-11-25
4919,237-01-596307583,Épargne,Épargne projet,Actif,2025-05-31
4920,237-01-596480432,Professionnel,Crédit scolaire,Actif,2022-11-03
4921,237-01-596680661,Professionnel,Crédit scolaire,Actif,2024-06-17
4922,237-01-596997830,Courant,Compte salaire,Clôturé,2019-01-11
4923,237-01-597109251,Professionnel,Compte professionnel,Clôturé,2023-05-08
4924,237-01-597139310,Épargne,Épargne jeune,Actif,2025-03-18
4925,237-01-597525634,Professionnel,Compte professionnel,Actif,2024-08-19
4926,237-01-597622573,Professionnel,Crédit commercial,Actif,2022-03-28
4927,237-01-597755405,Courant,Compte salaire,Actif,2025-04-28
4928,237-01-597785228,Professionnel,Crédit scolaire,Actif,2023-06-01
4929,237-01-597807071,Tontine,Compte tontine,Actif,2021-01-03
4930,237-01-597853592,Épargne,Épargne classique,Clôturé,2025-11-10
4931,237-01-597901588,Professionnel,Compte professionnel,Clôturé,2019-05-04
4932,237-01-597992593,Professionnel,Compte professionnel,Bloqué,2020-11-21
4933,237-01-598198180,Professionnel,Crédit scolaire,Actif,2023-03-01
4934,237-01-598270171,Commerçant,Compte commerçant,Actif,2019-10-17
4935,237-01-598533290,Professionnel,Compte professionnel,Actif,2024-12-05
4936,237-01-598586027,Courant,Compte courant,Actif,2019-07-15
4937,237-01-598586663,Épargne,Épargne jeune,Actif,2020-05-16
4938,237-01-598596366,Association,Compte association,Actif,2024-01-22
4939,237-01-598747037,Courant,Compte salaire,Actif,2025-04-14
4940,237-01-598747180,Épargne,Épargne jeune,Actif,2021-07-18
4941,237-01-598749771,Courant,Compte courant,Actif,2020-06-12
4942,237-01-598946617,Épargne,Épargne projet,Bloqué,2022-10-27
4943,237-01-599012328,Professionnel,Crédit scolaire,Bloqué,2021-06-22
4944,237-01-599210865,Épargne,Épargne jeune,Actif,2024-06-01
4945,237-01-599222784,Épargne,Épargne jeune,Actif,2024-03-21
4946,237-01-599227113,Commerçant,Compte commerçant,Actif,2024-09-15
4947,237-01-599239663,Professionnel,Compte professionnel,Actif,2019-05-29
4948,237-01-599724033,Professionnel,Crédit commercial,Dormant,2018-02-27
4949,237-01-600204625,Association,Compte association,Actif,2021-06-23
4950,237-01-600309865,Épargne,Épargne classique,Actif,2022-05-09
4951,237-01-600343117,Commerçant,Compte commerçant,Actif,2019-04-15
4952,237-01-600376550,Tontine,Compte tontine,Actif,2018-03-24
4953,237-01-600479674,Épargne,Épargne classique,Actif,2019-04-01
4954,237-01-600695252,Courant,Compte salaire,Bloqué,2018-01-31
4955,237-01-600737287,Courant,Compte courant,Actif,2025-08-15
4956,237-01-600990502,Courant,Compte salaire,Actif,2019-05-31
4957,237-01-601084592,Association,Compte association,Bloqué,2018-11-07
4958,237-01-601099277,Courant,Compte salaire,Actif,2018-02-09
4959,237-01-601159084,Épargne,Épargne jeune,Actif,2024-08-10
4960,237-01-601366192,Professionnel,Crédit commercial,Actif,2019-03-05
4961,237-01-601458583,Épargne,Épargne classique,Actif,2019-05-06
4962,237-01-601466320,Association,Compte association,Actif,2020-03-25
4963,237-01-601563268,Épargne,Épargne projet,Actif,2023-12-05
4964,237-01-601670827,Professionnel,Crédit scolaire,Actif,2022-07-03
4965,237-01-601783842,Association,Compte association,Actif,2022-11-15
4966,237-01-601836257,Professionnel,Crédit commercial,Actif,2021-02-21
4967,237-01-602000560,Association,Compte association,Actif,2022-09-19
4968,237-01-602088901,Courant,Compte courant,Actif,2023-03-19
4969,237-01-602289421,Professionnel,Compte professionnel,Actif,2017-11-23
4970,237-01-602334226,Professionnel,Compte professionnel,Actif,2019-09-27
4971,237-01-602451429,Commerçant,Compte commerçant,Actif,2024-08-26
4972,237-01-602625909,Association,Compte association,Clôturé,2019-11-10
4973,237-01-602626149,Épargne,Épargne classique,Actif,2017-06-29
4974,237-01-602627412,Professionnel,Crédit commercial,Actif,2019-09-17
4975,237-01-602685129,Professionnel,Crédit commercial,Actif,2019-10-25
4976,237-01-602692406,Commerçant,Compte commerçant,Actif,2021-12-16
4977,237-01-602730056,Commerçant,Compte commerçant,Dormant,2024-12-26
4978,237-01-602755531,Épargne,Épargne projet,Actif,2025-07-20
4979,237-01-602764623,Association,Compte association,Actif,2019-02-02
4980,237-01-602773515,Professionnel,Crédit scolaire,Actif,2026-06-12
4981,237-01-603364833,Professionnel,Crédit commercial,Actif,2023-06-17
4982,237-01-603636983,Professionnel,Crédit scolaire,Actif,2019-01-30
4983,237-01-603756724,Association,Compte association,Actif,2022-01-28
4984,237-01-603785898,Commerçant,Compte commerçant,Actif,2021-11-07
4985,237-01-603795811,Commerçant,Compte commerçant,Actif,2023-01-20
4986,237-01-603936004,Professionnel,Compte professionnel,Actif,2026-04-10
